월,구분,담당부서,광고주명,코드,총매출,영업수익,영업비용,영업실적,인건비,관리손익
4월,광고주,광고사업2본부3실4팀 (이세나),네슬레코리아 유한책임회사,60374,"410,464,912","59,351,430","176,158","59,175,272","51,632,159","7,543,113"
4월,광고주,광고사업1본부1실4팀 (유승연),주식회사 버킷플레이스,61240,"328,999,898","30,790,995","5,346,671","25,444,324","47,167,740","-21,723,416"
4월,광고주,광고사업3본부2실4팀 (조다솜),이니스프리,57802,"306,874,907","40,891,946","1,998,190","38,893,756","41,393,811","-2,500,055"
4월,광고주,광고사업2본부3실7팀 (김가희),SK매직(주),58368,"202,641,779","35,803,534","1,751,079","34,052,455","39,768,161","-5,715,706"
4월,광고주,광고사업1본부2실7팀 (주낙규),라이나생명보험(주)_CM,61572,"448,179,129","64,439,698","-16,825,906","81,265,604","38,027,802","43,237,802"
4월,광고주,광고사업3본부1실1팀 (강기민),(주)지에스리테일 홈쇼핑,61393,"420,173,683","63,026,051",0,"63,026,051","31,581,586","31,444,465"
4월,광고주,광고사업2본부2실8팀 (서성민),(주) 블랙야크,61217,"545,683,662","84,484,174","18,676,357","65,807,817","31,133,736","34,674,081"
4월,광고주,광고사업1본부2실5팀 (조정현),엘지전자(주),56076,"360,955,818","56,389,764","15,768,315","40,621,449","30,306,445","10,315,004"
4월,광고주,광고사업1본부2실1팀 (추성호),씨제이제일제당(주)_브랜드스토어,61407,"217,844,621","31,156,551","6,529,884","24,626,667","29,624,955","-4,998,288"
4월,광고주,광고사업1본부1실4팀 (유승연),주식회사 버킷플레이스,60029,"249,166,916","37,375,038","11,325,769","26,049,269","29,429,735","-3,380,466"
4월,광고주,광고사업3본부2실5팀 (최서희),(주)카버코리아,61589,"207,923,968","37,440,984","130,387","37,310,597","26,368,304","10,942,293"
4월,광고주,운영실2팀 (주규철),(주)유한건강생활,61026,"108,762,234","14,451,435","210,071","14,241,364","24,155,445","-9,914,081"
4월,광고주,광고사업1본부1실3팀 (박지연),주식회사 밀도,61538,"388,025,773","54,466,861","14,560,938","39,905,923","24,037,708","15,868,215"
4월,광고주,광고사업3본부1실1팀 (강기민),에스케이렌터카 주식회사,61386,"202,096,525","19,111,492","853,858","18,257,634","23,754,272","-5,496,638"
4월,광고주,광고사업2본부1실1팀 (구준수),주식회사 지누스,59244,"258,664,141","39,127,927",0,"39,127,927","23,484,109","15,643,818"
4월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지생활건강,61419,"154,732,447","21,962,297","1,804,020","20,158,277","17,458,417","2,699,860"
4월,광고주,광고사업3본부1실3팀 (이유진),데상트코리아주식회사,57085,"181,381,432","27,735,562",0,"27,735,562","17,356,876","10,378,686"
4월,광고주,광고사업3본부2실5팀 (최서희),크린토피아,58344,"125,094,940","25,512,392",0,"25,512,392","15,074,134","10,438,258"
4월,광고주,광고사업1본부1실4팀 (유승연),(주)엘지생활건강,61183,"89,708,120","19,249,765","1,473,856","17,775,909","14,902,373","2,873,536"
4월,광고주,광고사업2본부1실6팀 (이승화),(주)마녀공장,61421,"205,388,557","24,646,513",0,"24,646,513","14,054,828","10,591,685"
4월,광고주,광고사업3본부2실6팀 (조정훈),(주)하이라이트브랜즈,61315,"148,472,680","21,132,539","1,035,350","20,097,189","13,345,840","6,751,349"
4월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지생활건강,60649,"91,968,473","23,781,524","1,627,298","22,154,226","13,319,917","8,834,309"
4월,광고주,광고사업2본부2실5팀 (최소영),코튼클럽,61061,"31,854,490","4,124,473","801,653","3,322,820","13,286,355","-9,963,535"
4월,광고주,광고사업2본부2실8팀 (서성민),(주)챔프스터디,60107,"126,703,553","15,746,172",0,"15,746,172","12,199,291","3,546,881"
4월,광고주,운영실2팀 (주규철),무인양품(주),61152,"133,157,654","21,186,072",0,"21,186,072","11,933,791","9,252,281"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61641,"27,263,386","4,561,460",0,"4,561,460","11,613,203","-7,051,743"
4월,광고주,광고사업2본부2실5팀 (최소영),(주)코앤컴,61062,"223,331,563","30,658,762","5,444,773","25,213,989","11,437,702","13,776,287"
4월,광고주,광고사업2본부3실4팀 (이세나),청호나이스(주),61529,"150,637,224","21,283,360",0,"21,283,360","11,410,340","9,873,020"
4월,광고주,광고사업2본부2실8팀 (서성민),(주)챔프스터디,60340,"110,944,308","13,667,707",0,"13,667,707","10,249,222","3,418,485"
4월,광고주,운영실1팀 (박유종),(주)경남제약,61219,"67,873,177","11,786,260","646,688","11,139,572","9,761,023","1,378,549"
4월,광고주,광고사업2본부3실7팀 (김가희),(주)에스제이그룹,54521,"85,775,352","12,618,614","754,567","11,864,047","9,512,182","2,351,865"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61194,"62,060,903","9,311,647","1,814,897","7,496,750","9,067,690","-1,570,940"
4월,광고주,광고사업2본부1실1팀 (구준수),스토어허브코리아 주식회사,61159,"76,831,234","11,677,280","296,313","11,380,967","7,767,866","3,613,101"
4월,광고주,광고사업2본부2실5팀 (최소영),미트리,61271,"33,613,031","8,446,229",0,"8,446,229","6,795,984","1,650,245"
4월,광고주,운영실2팀 (주규철),(주)베네통코리아,50655,"56,270,691","8,404,682","516,897","7,887,785","6,513,351","1,374,434"
4월,광고주,운영실2팀 (주규철),주식회사 비케이브,61003,"64,826,814","7,994,473","629,594","7,364,879","5,905,333","1,459,546"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61632,"6,443,532","966,530","125,311","841,219","5,565,203","-4,723,984"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61638,"27,908,029","5,477,184",0,"5,477,184","5,489,871","-12,687"
4월,광고주,운영실1팀 (박유종),주식회사 비케이브,61070,"41,994,380","5,952,889","297,675","5,655,214","5,184,583","470,631"
4월,광고주,광고사업2본부1실1팀 (구준수),주식회사 코스모앤컴퍼니,61524,"24,736,852","3,893,950","120,624","3,773,326","4,931,867","-1,158,541"
4월,광고주,광고사업2본부2실8팀 (서성민),(주)교암,60343,"33,120,495","4,625,107",0,"4,625,107","4,931,318","-306,211"
4월,광고주,운영실2팀 (주규철),슬로우베드,61255,"38,039,075","5,681,162","277,215","5,403,947","4,571,543","832,404"
4월,광고주,운영실2팀 (주규철),네파(주),51158,"39,956,988","7,066,676","285,710","6,780,966","4,344,846","2,436,120"
4월,광고주,광고사업2본부3실7팀 (김가희),(주)유닛블랙,61357,"5,084,201","762,630",0,"762,630","4,325,184","-3,562,554"
4월,광고주,광고사업3본부1실2팀 (조학성),(주)코스트코코리아,58028,"110,579,292","16,586,894",0,"16,586,894","4,100,289","12,486,605"
4월,광고주,광고사업2본부3실7팀 (김가희),에스제이키즈,59114,"28,231,377","4,132,062","190,053","3,942,009","3,945,646","-3,637"
4월,광고주,운영실1팀 (박유종),주식회사 로즈베이,54500,"41,559,352","5,950,728",0,"5,950,728","3,507,319","2,443,409"
4월,광고주,운영실1팀 (박유종),(주)한국경제티브이,59916,"28,338,583","4,651,047",0,"4,651,047","3,461,602","1,189,445"
4월,광고주,광고사업1본부1실2팀 (이남준),(주)가나,59810,"91,945,540","12,128,847",0,"12,128,847","3,391,713","8,737,134"
4월,광고주,광고사업2본부2실5팀 (최소영),비에스투코리아(주),61063,"28,912,953","4,027,681","1,249,850","2,777,831","3,265,046","-487,215"
4월,광고주,광고사업2본부1실1팀 (구준수),게스홀딩스코리아유한회사,34987,"98,204,796","10,528,659",0,"10,528,659","3,178,678","7,349,981"
4월,광고주,운영실1팀 (박유종),국민이주,33951,"35,930,082","6,476,659","280,897","6,195,762","2,964,648","3,231,114"
4월,광고주,운영실1팀 (박유종),법무법인 새움,61243,"25,141,468","3,650,295",0,"3,650,295","2,906,705","743,590"
4월,광고주,운영실2팀 (주규철),주식회사 넘버링,61186,"24,302,245","5,088,665",0,"5,088,665","2,866,382","2,222,283"
4월,광고주,운영실1팀 (박유종),(주)브랜드홀더,60865,"32,638,990","4,516,539",0,"4,516,539","2,799,939","1,716,600"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61639,"19,626,201","3,020,430",0,"3,020,430","2,735,144","285,286"
4월,광고주,운영실2팀 (주규철),(주)아모레퍼시픽,61263,"31,642,088","4,713,879","508,845","4,205,034","2,720,530","1,484,504"
4월,광고주,광고사업2본부2실8팀 (서성민),(주)위더스교육,60341,"31,119,531","4,364,152",0,"4,364,152","2,492,253","1,871,899"
4월,광고주,운영실2팀 (주규철),(사)홀트아동복지회,2886,"30,074,075","4,917,444","257,422","4,660,022","2,455,280","2,204,742"
4월,광고주,SAE팀,주식회사 수나비,59654,"33,017,081","4,924,859",0,"4,924,859","2,281,078","2,643,781"
4월,광고주,광고사업2본부2실5팀 (최소영),(주)코데즈컴바인,61613,0,0,0,0,"2,234,302","-2,234,302"
4월,광고주,광고사업1본부1실3팀 (박지연),밝은눈안과,57599,"42,317,768","6,370,394","268,800","6,101,594","2,224,762","3,876,832"
4월,광고주,광고사업1본부1실4팀 (유승연),(주)엘지생활건강,61640,"932,178","163,225",0,"163,225","2,195,357","-2,032,132"
4월,광고주,운영실1팀 (박유종),생기가득 한방병원,61253,"13,514,442","2,222,393",0,"2,222,393","2,080,362","142,031"
4월,광고주,광고사업3본부2실5팀 (최서희),라인프렌즈스퀘어 주식회사,61329,"41,784,246","6,170,102","362,135","5,807,967","2,032,949","3,775,018"
4월,광고주,운영실2팀 (주규철),(주)파크랜드,32403,"26,954,340","4,625,076",0,"4,625,076","1,799,043","2,826,033"
4월,광고주,운영실1팀 (박유종),보자기코리아,53368,"18,020,779","2,213,978",0,"2,213,978","1,733,102","480,876"
4월,광고주,SAE팀,주식회사 큐앤드비인터내셔날,61376,"24,475,331","3,671,301",0,"3,671,301","1,700,459","1,970,842"
4월,광고주,운영실1팀 (박유종),주식회사 고차원,61207,"15,404,712","2,310,706",0,"2,310,706","1,670,657","640,049"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,61536,"24,413,598","3,873,040","239,765","3,633,275","1,484,003","2,149,272"
4월,광고주,운영실1팀 (박유종),(주) 비즈폼,577,"8,986,083","1,347,912",0,"1,347,912","1,468,341","-120,429"
4월,광고주,광고사업1본부1실3팀 (박지연),(주)엘지생활건강,60841,"4,385,924","2,312,108",0,"2,312,108","1,459,934","852,174"
4월,광고주,운영실1팀 (박유종),주식회사 당근마켓,60663,"8,467,520","2,057,474",0,"2,057,474","1,447,757","609,717"
4월,광고주,광고사업2본부1실1팀 (구준수),주식회사 에스와이피글로벌,61182,"25,212,528","3,781,880",0,"3,781,880","1,421,408","2,360,472"
4월,광고주,운영실2팀 (주규철),주식회사 케어닥,60883,"12,072,310","2,286,798","7,561","2,279,237","1,290,661","988,576"
4월,광고주,운영실2팀 (주규철),"주식회사 아크메드라비(acme de lavie Co.,ltd.)",61120,"8,418,171","1,262,726","70,291","1,192,435","1,224,137","-31,702"
4월,광고주,운영실1팀 (박유종),강남세란의원,58078,"7,174,641","1,076,195",0,"1,076,195","1,217,848","-141,653"
4월,광고주,운영실1팀 (박유종),(주) 마하니트,61225,"7,210,318","931,549",0,"931,549","1,131,700","-200,151"
4월,광고주,광고사업1본부1실2팀 (이남준),(주)엘지유플러스,61001,"30,094,794",0,0,0,"1,098,603","-1,098,603"
4월,광고주,SAE팀,주식회사 출력홀딩스,55786,"15,199,935","2,279,991",0,"2,279,991","1,056,038","1,223,953"
4월,광고주,운영실2팀 (주규철),주식회사 같은온도,60645,"14,028,621","2,805,724",0,"2,805,724","953,652","1,852,072"
4월,광고주,SAE팀,주식회사 알티스트,61201,"12,396,393","1,961,543","34,481","1,927,062","908,540","1,018,522"
4월,광고주,운영실1팀 (박유종),(주)코엔코,57939,"5,933,560","890,034",0,"890,034","877,898","12,136"
4월,광고주,SAE팀,보드포인트,1149,"12,695,863","1,881,638","12,500","1,869,138","871,530","997,608"
4월,광고주,운영실1팀 (박유종),(주)미니멀리스트,59529,"6,230,212","1,246,043","148,611","1,097,432","837,174","260,258"
4월,광고주,운영실2팀 (주규철),주식회사 릴리브랩,61161,"135,009","18,952",0,"18,952","828,787","-809,835"
4월,광고주,운영실1팀 (박유종),(주)비엔에프통상,60987,"9,137,165","1,492,036",0,"1,492,036","793,264","698,772"
4월,광고주,운영실1팀 (박유종),주식회사 플레이스앤,60850,"3,616,121","542,419",0,"542,419","792,153","-249,734"
4월,광고주,운영실2팀 (주규철),(주)지인터내셔날,56828,"15,000,000","2,250,000",0,"2,250,000","781,613","1,468,387"
4월,광고주,운영실2팀 (주규철),(주)아모레퍼시픽,60271,"10,208,495","1,531,274",0,"1,531,274","693,111","838,163"
4월,광고주,광고사업3본부2실4팀 (조다솜),(주)아모레퍼시픽,60751,0,0,0,0,"668,401","-668,401"
4월,광고주,운영실2팀 (주규철),엔구코리아 주식회사,58581,0,"1,827,120",0,"1,827,120","667,371","1,159,749"
4월,광고주,운영실2팀 (주규철),주식회사 케이비엔,61199,"1,339,399","200,910",0,"200,910","635,530","-434,620"
4월,광고주,운영실1팀 (박유종),(주) 비엔에프통상,60186,"6,976,666","1,086,500",0,"1,086,500","622,376","464,124"
4월,광고주,운영실1팀 (박유종),(주)사옹원,56766,"4,827,359","784,104",0,"784,104","569,575","214,529"
4월,광고주,운영실2팀 (주규철),(주)고래사,58161,"6,632,757","974,563",0,"974,563","542,031","432,532"
4월,광고주,운영실1팀 (박유종),비욘드푸드,60933,"3,951,121","692,025",0,"692,025","536,935","155,090"
4월,광고주,운영실1팀 (박유종),닥터스웰 주식회사,61601,"462,522","69,378",0,"69,378","533,781","-464,403"
4월,광고주,SAE팀,파인크로스 주식회사,61411,"7,316,501","1,097,475",0,"1,097,475","508,324","589,151"
4월,광고주,CS파트,(주)제일엠아이,21542,"4,968,693","895,036",0,"895,036","469,311","425,725"
4월,광고주,운영실2팀 (주규철),포스테스,61528,"2,758,265","413,740",0,"413,740","460,341","-46,601"
4월,광고주,운영실2팀 (주규철),(주)앨리앤코,56591,"7,727,063","1,159,060",0,"1,159,060","436,583","722,477"
4월,광고주,CS파트,골드마켓,61358,"5,547,654","832,149",0,"832,149","436,337","395,812"
4월,광고주,SAE팀,주식회사 딜사이트티브이,61349,"5,803,600","875,088",0,"875,088","405,320","469,768"
4월,광고주,SAE팀,주식회사 노랑풍선시티버스,59542,"5,728,375","859,256",0,"859,256","397,987","461,269"
4월,광고주,SAE팀,수원모던실용음악학원,44389,"5,041,636","856,068",0,"856,068","396,510","459,558"
4월,광고주,SAE팀,(주)동양테크툴,11053,"5,389,195","808,379",0,"808,379","374,422","433,957"
4월,광고주,CS파트,(주)성보하이드로 엔지니어링,2255,"4,224,655","666,598",0,"666,598","349,529","317,069"
4월,광고주,SAE팀,한국플루크,57850,"4,868,965","730,344",0,"730,344","338,278","392,066"
4월,광고주,SAE팀,주식회사 아이스칸,61344,"4,837,895","725,685",0,"725,685","336,120","389,565"
4월,광고주,운영실1팀 (박유종),주식회사 대현엠앤비,61209,"4,268,490","640,274",0,"640,274","331,363","308,911"
4월,광고주,운영실1팀 (박유종),(사)한국여성발명협회,61171,"2,695,575","571,383","33,889","537,494","328,411","209,083"
4월,광고주,SAE팀,(주) 네모인사이트,60199,"4,689,053","708,104","8,502","699,602","327,977","371,625"
4월,광고주,SAE팀,주식회사 더벗,57763,"5,331,141","667,687",0,"667,687","309,257","358,430"
4월,광고주,운영실1팀 (박유종),킨키,61549,"2,973,358","535,236",0,"535,236","302,800","232,436"
4월,광고주,운영실1팀 (박유종),주식회사 케익드라마,60837,"1,962,024","294,304",0,"294,304","297,220","-2,916"
4월,광고주,SAE팀,라쿤커머스,60801,"4,208,605","631,291",0,"631,291","292,399","338,892"
4월,광고주,SAE팀,임팩트비뇨기과의원,46817,"6,814,798","597,382","2,500","594,882","276,693","318,189"
4월,광고주,CS파트,하나서울안과의원,42986,"3,163,607","474,541",0,"474,541","248,825","225,716"
4월,광고주,SAE팀,샤인뮤직넷,24015,"3,563,315","534,497",0,"534,497","247,566","286,931"
4월,광고주,CS파트,(주)도래샘,60735,"2,981,786","469,938",0,"469,938","246,411","223,527"
4월,광고주,광고사업3본부2실6팀 (조정훈),(주)하이라이트뷰티스,61317,"4,423,401","558,696","31,360","527,336","229,507","297,829"
4월,광고주,CS파트,씨티아이코리아 주식회사,54560,"2,890,784","433,618",0,"433,618","227,368","206,250"
4월,광고주,SAE팀,꼴레지오니스타,61239,"2,518,545","475,690","54,540","421,150","220,328","200,822"
4월,광고주,광고사업1본부1실2팀 (이남준),주식회사 버킷플레이스,61653,"316,650","47,498","9,368","38,130","218,634","-180,504"
4월,광고주,SAE팀,365서울원탑치과의원,61384,"3,053,272","457,991",0,"457,991","212,131","245,860"
4월,광고주,CS파트,히오키코리아 주식회사,58786,"2,544,425","404,309",0,"404,309","211,998","192,311"
4월,광고주,SAE팀,보리움 법률사무소,59371,"3,608,156","445,349","57,500","387,849","206,275","181,574"
4월,광고주,광고사업2본부2실5팀 (최소영),라가르데르엑티브엔터프라이즈코리아 유한회사,61366,"8,047,524","804,752",0,"804,752","205,186","599,566"
4월,광고주,CS파트,써모피셔사이언티픽코리아,61112,"2,558,907","383,836",0,"383,836","201,265","182,571"
4월,광고주,SAE팀,루쏘소에프앤에프,49422,"2,713,524","434,531","13,434","421,097","201,264","219,833"
4월,광고주,SAE팀,모두의음악버클리음대동문실용음악학원,61404,"2,888,238","433,236",0,"433,236","200,665","232,571"
4월,광고주,CS파트,쏘내추럴(주),59576,"2,542,875","381,431",0,"381,431","200,003","181,428"
